Artikelnummer;Oud artikelnummer;Status;PIB naam NL;PIB naam FR;PIB ondertitel NL;PIB ondertitel FR;Samenstelling NL;Samenstelling FR;Benaming prijslijst NL;Benaming prijslijst FR;Productnorm;Type kort;Type lang NL;Type lang FR;Reactie bij brand;Reactie bij brand Norm;DOP Nummer;Kantvorm;Dikte;Breedte;Lengte;Dikte isolatie;Totale dikte;Oppervlaktegewicht;Thermische geleidbaarheid l;Thermische geleidb. isolatie l;Lineaire uitzettings-coëfficiënt tgv temp;Lin.uitz.temp. VW NL;Lin.uitz.temp. VW FR;Waterdampdiffusie-weerstandsgetal ?;Waterdampdiffusie-weerst. isolatie ?;Waterdampdiffusie-weerstand ?d;Lineaire uitzettings-coëfficiënt tgv RV;Lin.uitz.vocht VW NL;Lin.uitz.vocht VW FR;Basishoeveelheidseenheid;EAN;EAN Eenheid;Intrastatnummer;DOP URL NL;DOP URL FR;PIB URL NL;PIB URL FR;Image;
G130399;(blanco);NIEUW;ABA-Joint;ABA-Joint;(blanco);(blanco);;;ABA-Joint;ABA-Joint;NBN EN 13963:2014;3B;voegproduct voor gipsplaten;enduit de jointoiement pour plaque de plâtre;A1;NBN EN 13963:2014;;(blanco);(blanco);(blanco);(blanco);(blanco);(blanco);(blanco);0,25;(blanco);(blanco);(blanco);(blanco);;--;;;;;ST;5413218561518;ST;32149000;http://www.gyproc.be/downloaddop?DOP=SG_GY_2013_D5DAD01D007_NL.pdf;http://www.gyproc.be/downloaddop?DOP=SG_GY_2013_D5DAD01D007_FR.pdf;;;http://www.gyproc.be/downloadpib?PIB=G130399&TYPE=IMG;
G109355;(blanco);NIEUW;ABA-Joint Mix;ABA-Joint Mix;(blanco);(blanco);;;ABA-Joint Mix;ABA-Joint Mix;NBN EN 13963:2014;3A;voegproduct voor gipsplaten;enduit de jointoiement pour plaque de plâtre;A1;NBN EN 13963:2014;;(blanco);(blanco);(blanco);(blanco);(blanco);(blanco);(blanco);0,25;(blanco);(blanco);(blanco);(blanco);;--;;;;;ST;5413218562522;ST;32149000;http://www.gyproc.be/downloaddop?DOP=SG_GY_2013_D5DAD01D005_NL.pdf;http://www.gyproc.be/downloaddop?DOP=SG_GY_2013_D5DAD01D005_FR.pdf;;;http://www.gyproc.be/downloadpib?PIB=G109355&TYPE=IMG;
G130943;(blanco);NIEUW;ABA-Joint Mix;ABA-Joint Mix;(blanco);(blanco);;;ABA-Joint Mix;ABA-Joint Mix;NBN EN 13963:2014;3A;voegproduct voor gipsplaten;enduit de jointoiement pour plaque de plâtre;A1;NBN EN 13963:2014;;(blanco);(blanco);(blanco);(blanco);(blanco);(blanco);(blanco);0,25;(blanco);(blanco);(blanco);(blanco);;--;;;;;ST;5413218568722;ST;32149000;http://www.gyproc.be/downloaddop?DOP=SG_GY_2013_D5DAD01D005_NL.pdf;http://www.gyproc.be/downloaddop?DOP=SG_GY_2013_D5DAD01D005_FR.pdf;;;http://www.gyproc.be/downloadpib?PIB=G130943&TYPE=IMG;
A83630088;(blanco);NIEUW;ProMix Premium;ProMix Premium;(blanco);(blanco);;;ProMix Premium;ProMix Premium;NBN EN 13963:2014;3A;voegproduct voor gipsplaten;enduit de jointoiement pour plaque de plâtre;A1;NBN EN 13963:2014;;(blanco);(blanco);(blanco);(blanco);(blanco);(blanco);(blanco);0,25;(blanco);(blanco);(blanco);(blanco);;--;;;;;BCT;3496250209190;BCT;32149000;http://www.gyproc.be/downloaddop?DOP=SG_GY_2013_D5DAD01D005_NL.pdf;http://www.gyproc.be/downloaddop?DOP=SG_GY_2013_D5DAD01D005_FR.pdf;;;http://www.gyproc.be/downloadpib?PIB=A83630088&TYPE=IMG;
G130326;(blanco);NIEUW;Hydro JointMix;Hydro JointMix;(blanco);(blanco);;;Hydro JointMix;Hydro JointMix;NBN EN 13963:2014;3A;voegproduct voor gipsplaten;enduit de jointoiement pour plaque de plâtre;A1;NBN EN 13963:2014;;(blanco);(blanco);(blanco);(blanco);(blanco);(blanco);(blanco);0,25;(blanco);(blanco);(blanco);(blanco);;--;;;;;ST;5413218564359;ST;32149000;http://www.gyproc.be/downloaddop?DOP=SG_GY_2013_D5DAD01D005_NL.pdf;http://www.gyproc.be/downloaddop?DOP=SG_GY_2013_D5DAD01D005_FR.pdf;;;http://www.gyproc.be/downloadpib?PIB=G130326&TYPE=IMG;
G109356;(blanco);NIEUW;L-gips;Plâtre L;(blanco);(blanco);;;L-gips;Plâtre L;NBN EN 14496:2006;--;lijm op gipsbasis voor samengestelde thermisch/akoestische isolatiepanelen en gipsplaten ;adhésif à base de plâtre pour complexes d'isolation thermique/acoustique en plaques de plâtre et isolant ;A1;NBN EN 14496:2006;;(blanco);(blanco);(blanco);(blanco);(blanco);(blanco);(blanco);0,25;(blanco);(blanco);(blanco);(blanco);;--;;;;;ST;5413218562188;ST;25202000;http://www.gyproc.be/downloaddop?DOP=SG_GY_2013_D7DAD02_NL.pdf;http://www.gyproc.be/downloaddop?DOP=SG_GY_2013_D7DAD02_FR.pdf;;;http://www.gyproc.be/downloadpib?PIB=G109356&TYPE=IMG;
G130402;(blanco);NIEUW;Snelwerkend gips;Plâtre à Prise Rapide;(blanco);(blanco);;;Snelwerkend gips;Plâtre à Prise Rapide;NBN EN 13279-1:2009;A2;;;A1;NBN EN 13963:2014;;(blanco);(blanco);(blanco);(blanco);(blanco);(blanco);(blanco);0,25;(blanco);(blanco);(blanco);(blanco);;--;;(blanco);(blanco);(blanco);ST;5413218562195;ST;25202000;http://www.gyproc.be/downloaddop?DOP=SG_GY_2013_E5EAE01E001E024_NL.pdf;http://www.gyproc.be/downloaddop?DOP=SG_GY_2013_E5EAE01E001E024_FR.pdf;;;http://www.gyproc.be/downloadpib?PIB=G130402&TYPE=IMG;
G130403;(blanco);NIEUW;Universeel gips;Plâtre Universel;(blanco);(blanco);;;Universeel gips;Plâtre Universel;NBN EN 13279-1:2009;B2/20/2;;;A1;NBN EN 13963:2014;;(blanco);(blanco);(blanco);(blanco);(blanco);(blanco);(blanco);0,25;(blanco);(blanco);(blanco);(blanco);;--;;(blanco);(blanco);(blanco);ST;5413218561556;ST;25202000;http://www.gyproc.be/downloaddop?DOP=SG_GY_2013_E5EAE01E001E032_NL.pdf;http://www.gyproc.be/downloaddop?DOP=SG_GY_2013_E5EAE01E001E032_FR.pdf;;;http://www.gyproc.be/downloadpib?PIB=G130403&TYPE=IMG;
G109370;(blanco);NIEUW;Behangprimer;Primaire papier-peint;(blanco);(blanco);;;Behangprimer;Primaire papier-peint;--;(blanco);(blanco);(blanco);(blanco);(blanco);;(blanco);(blanco);(blanco);(blanco);(blanco);(blanco);(blanco);(blanco);(blanco);(blanco);(blanco);(blanco);(blanco);(blanco);(blanco);(blanco);(blanco);(blanco);ST;5413218562218;ST;32091000;;;;;http://www.gyproc.be/downloadpib?PIB=G109370&TYPE=IMG;
G109371;(blanco);NIEUW;Schilderprimer;Primaire à peintre;(blanco);(blanco);;;Schilderprimer;Primaire à peintre;--;(blanco);(blanco);(blanco);(blanco);(blanco);;(blanco);(blanco);(blanco);(blanco);(blanco);(blanco);(blanco);(blanco);(blanco);(blanco);(blanco);(blanco);(blanco);(blanco);(blanco);(blanco);(blanco);(blanco);ST;5413218561563;ST;32091000;;;;;http://www.gyproc.be/downloadpib?PIB=G109371&TYPE=IMG;
G126138;(blanco);NIEUW;Voorstrijkmiddel;Prod. de prétraitement;(blanco);(blanco);;;Voorstrijkmiddel;Prod. de prétraitement;--;(blanco);(blanco);(blanco);(blanco);(blanco);;(blanco);(blanco);(blanco);(blanco);(blanco);(blanco);(blanco);(blanco);(blanco);(blanco);(blanco);(blanco);(blanco);(blanco);(blanco);(blanco);(blanco);(blanco);ST;5413218563536;ST;32091000;;;;;http://www.gyproc.be/downloadpib?PIB=G126138&TYPE=IMG;
G109372;(blanco);NIEUW;Voorstrijkmiddel;Prod. de prétraitement;(blanco);(blanco);;;Voorstrijkmiddel;Prod. de prétraitement;--;(blanco);(blanco);(blanco);(blanco);(blanco);;(blanco);(blanco);(blanco);(blanco);(blanco);(blanco);(blanco);(blanco);(blanco);(blanco);(blanco);(blanco);(blanco);(blanco);(blanco);(blanco);(blanco);(blanco);ST;5413218561570;ST;32091000;;;;;http://www.gyproc.be/downloadpib?PIB=G109372&TYPE=IMG;
G126139;(blanco);NIEUW;Betongrip Easy;Betongrip Easy;(blanco);(blanco);Alkalibestendige, nagenoeg onverzeepbare kunstharsdispersie op waterbasis met zeer fijne deeltjesgrootte, lichtgroen van kleur;Résine artificielle, résistante aux alcalis, insaponifiable et légèrement verte, à base d’eau et avec une très fine dimension des particules;Betongrip Easy;Betongrip Easy;--;(blanco);(blanco);(blanco);(blanco);(blanco);;(blanco);(blanco);(blanco);(blanco);(blanco);(blanco);(blanco);(blanco);(blanco);(blanco);(blanco);(blanco);(blanco);(blanco);(blanco);(blanco);(blanco);(blanco);ST;5413218563529;ST;32091000;;;;;http://www.gyproc.be/downloadpib?PIB=G126139&TYPE=IMG;
G109384;(blanco);NIEUW;Vulmiddel Mix;Reboucheur Mix;(blanco);(blanco);(blanco);(blanco);Vulmiddel Mix;Reboucheur Mix;NBN EN 13963:2014;3A;voegproduct voor gipsplaten;enduit de jointoiement pour plaque de plâtre;A1;NBN EN 13963:2014;;(blanco);(blanco);(blanco);(blanco);(blanco);(blanco);(blanco);0,25;(blanco);(blanco);(blanco);(blanco);(blanco);--;(blanco);(blanco);(blanco);(blanco);ST;5413218561624;ST;32149000;http://www.gyproc.be/downloaddop?DOP=SG_GY_2013_D5DAD01D005_NL.pdf;http://www.gyproc.be/downloaddop?DOP=SG_GY_2013_D5DAD01D005_FR.pdf;;;http://www.gyproc.be/downloadpib?PIB=G109384&TYPE=IMG;
G109385;(blanco);NIEUW;Vulmiddel Mix;Reboucheur Mix;(blanco);(blanco);(blanco);(blanco);Vulmiddel Mix;Reboucheur Mix;NBN EN 13963:2014;3A;voegproduct voor gipsplaten;enduit de jointoiement pour plaque de plâtre;A1;NBN EN 13963:2014;;(blanco);(blanco);(blanco);(blanco);(blanco);(blanco);(blanco);0,25;(blanco);(blanco);(blanco);(blanco);(blanco);--;(blanco);(blanco);(blanco);(blanco);ST;5413218561631;ST;25202000;http://www.gyproc.be/downloaddop?DOP=SG_GY_2013_D5DAD01D005_NL.pdf;http://www.gyproc.be/downloaddop?DOP=SG_GY_2013_D5DAD01D005_FR.pdf;;;http://www.gyproc.be/downloadpib?PIB=G109385&TYPE=IMG;
G130401;(blanco);NIEUW;Plamuur;Enduit;(blanco);(blanco);(blanco);(blanco);Plamuur;Enduit;NBN EN 13963:2014;3B;voegproduct voor gipsplaten;enduit de jointoiement pour plaque de plâtre;A1;NBN EN 13963:2014;;(blanco);(blanco);(blanco);(blanco);(blanco);(blanco);(blanco);0,25;(blanco);(blanco);(blanco);(blanco);(blanco);--;(blanco);(blanco);(blanco);(blanco);ST;5413218561655;ST;25202000;http://www.gyproc.be/downloaddop?DOP=SG_GY_2013_D5DAD01D007_NL.pdf;http://www.gyproc.be/downloaddop?DOP=SG_GY_2013_D5DAD01D007_FR.pdf;;;http://www.gyproc.be/downloadpib?PIB=G130401&TYPE=IMG;
G109386;(blanco);NIEUW;Plamuur Mix;Enduit Mix;(blanco);(blanco);(blanco);(blanco);Plamuur Mix;Enduit Mix;NBN EN 13963:2014;3A;voegproduct voor gipsplaten;enduit de jointoiement pour plaque de plâtre;A1;NBN EN 13963:2014;;(blanco);(blanco);(blanco);(blanco);(blanco);(blanco);(blanco);0,25;(blanco);(blanco);(blanco);(blanco);(blanco);--;(blanco);(blanco);(blanco);(blanco);ST;5413218561662;ST;25202000;http://www.gyproc.be/downloaddop?DOP=SG_GY_2013_D5DAD01D005_NL.pdf;http://www.gyproc.be/downloaddop?DOP=SG_GY_2013_D5DAD01D005_FR.pdf;;;http://www.gyproc.be/downloadpib?PIB=G109386&TYPE=IMG;
G109387;(blanco);NIEUW;Plamuur Mix;Enduit Mix;(blanco);(blanco);(blanco);(blanco);Plamuur Mix;Enduit Mix;NBN EN 13963:2014;3A;voegproduct voor gipsplaten;enduit de jointoiement pour plaque de plâtre;A1;NBN EN 13963:2014;;(blanco);(blanco);(blanco);(blanco);(blanco);(blanco);(blanco);0,25;(blanco);(blanco);(blanco);(blanco);(blanco);--;(blanco);(blanco);(blanco);(blanco);ST;5413218561679;ST;25202000;http://www.gyproc.be/downloaddop?DOP=SG_GY_2013_D5DAD01D005_NL.pdf;http://www.gyproc.be/downloaddop?DOP=SG_GY_2013_D5DAD01D005_FR.pdf;;;http://www.gyproc.be/downloadpib?PIB=G109387&TYPE=IMG;
G111530;(blanco);NIEUW;RenovAll;RenovAll;(blanco);(blanco);(blanco);(blanco);RenovAll;RenovAll;NBN EN 13963:2014;3A;voegproduct voor gipsplaten;enduit de jointoiement pour plaque de plâtre;A1;NBN EN 13963:2014;;(blanco);(blanco);(blanco);(blanco);(blanco);(blanco);(blanco);NPD;(blanco);(blanco);(blanco);(blanco);(blanco);--;(blanco);(blanco);(blanco);(blanco);ST;5413218567787;ST;32091000;http://www.gyproc.be/downloaddop?DOP=SG_GY_2013_D5DAD01D005_NL.pdf;http://www.gyproc.be/downloaddop?DOP=SG_GY_2013_D5DAD01D005_FR.pdf;;;http://www.gyproc.be/downloadpib?PIB=G111530&TYPE=IMG;
G109388;(blanco);NIEUW;RenovAll;RenovAll;(blanco);(blanco);(blanco);(blanco);RenovAll;RenovAll;NBN EN 13963:2014;3A;voegproduct voor gipsplaten;enduit de jointoiement pour plaque de plâtre;A1;NBN EN 13963:2014;;(blanco);(blanco);(blanco);(blanco);(blanco);(blanco);(blanco);NPD;(blanco);(blanco);(blanco);(blanco);(blanco);--;(blanco);(blanco);(blanco);(blanco);ST;5413218561686;ST;32091000;http://www.gyproc.be/downloaddop?DOP=SG_GY_2013_D5DAD01D005_NL.pdf;http://www.gyproc.be/downloaddop?DOP=SG_GY_2013_D5DAD01D005_FR.pdf;;;http://www.gyproc.be/downloadpib?PIB=G109388&TYPE=IMG;
G109391;(blanco);NIEUW;Gyproc schroeven;Vis Gyproc;(blanco);(blanco);(blanco);(blanco);Gyproc schroeven 25 mm;Vis Gyproc 25 mm;NBN EN 14566+A1:2009;TMN;gipskartonschroef;vis pour plaque de plâtre;A1;NBN EN 14566+A1:2009;;(blanco);3,5;(blanco);25;(blanco);(blanco);(blanco);50,00;(blanco);(blanco);(blanco);(blanco);(blanco);(blanco);(blanco);(blanco);(blanco);(blanco);BOX;5413218561693;BOX;73181541;http://www.gyproc.be/downloaddop?DOP=SG_GY_2013_D1DCD01D005D032_NL.pdf;http://www.gyproc.be/downloaddop?DOP=SG_GY_2013_D1DCD01D005D032_FR.pdf;;;http://www.gyproc.be/downloadpib?PIB=G109391&TYPE=IMG;
G109392;(blanco);NIEUW;Gyproc schroeven;Vis Gyproc;(blanco);(blanco);(blanco);(blanco);Gyproc schroeven 35 mm;Vis Gyproc 35 mm;NBN EN 14566+A1:2009;TMN;gipskartonschroef;vis pour plaque de plâtre;A1;NBN EN 14566+A1:2009;;(blanco);3,5;(blanco);35;(blanco);(blanco);(blanco);50,00;(blanco);(blanco);(blanco);(blanco);(blanco);(blanco);(blanco);(blanco);(blanco);(blanco);BOX;5413218561709;BOX;73181541;http://www.gyproc.be/downloaddop?DOP=SG_GY_2013_D1DCD01D005D032_NL.pdf;http://www.gyproc.be/downloaddop?DOP=SG_GY_2013_D1DCD01D005D032_FR.pdf;;;http://www.gyproc.be/downloadpib?PIB=G109392&TYPE=IMG;
G119602;(blanco);NIEUW;Teksschroeven 13 mm;Vis teks 13 mm;(blanco);(blanco);(blanco);(blanco);Teksschroeven 13 mm;Vis teks 13 mm;NBN EN 14566+A1:2009;WSD;gipskartonschroef;vis pour plaque de plâtre;A1;NBN EN 14566+A1:2009;;(blanco);4,2;(blanco);13;(blanco);(blanco);(blanco);50,00;(blanco);(blanco);(blanco);(blanco);(blanco);(blanco);(blanco);(blanco);(blanco);(blanco);BOX;5413218563093;BOX;73181410;http://www.gyproc.be/downloaddop?DOP=SG_GY_2013_D1DCD01D005D032_NL.pdf;http://www.gyproc.be/downloaddop?DOP=SG_GY_2013_D1DCD01D005D032_FR.pdf;;;http://www.gyproc.be/downloadpib?PIB=G119602&TYPE=IMG;
G130318;(blanco);NIEUW;Gyproc DG Schroeven 25 mm;Vis Gyproc DG 25 mm;(blanco);(blanco);(blanco);(blanco);Gyproc DG Schroeven 25 mm;Vis Gyproc DG 25 mm;NBN EN 14566+A1:2009;USN;gipskartonschroef;vis pour plaque de plâtre;A1;NBN EN 14566+A1:2009;;(blanco);3,9;(blanco);25;(blanco);(blanco);(blanco);50,00;(blanco);(blanco);(blanco);(blanco);(blanco);(blanco);(blanco);(blanco);(blanco);(blanco);BOX;5413218564380;BOX;73181491;http://www.gyproc.be/downloaddop?DOP=SG_GY_2013_D1DCD01D005D032_NL.pdf;http://www.gyproc.be/downloaddop?DOP=SG_GY_2013_D1DCD01D005D032_FR.pdf;;;http://www.gyproc.be/downloadpib?PIB=G130318&TYPE=IMG;
G109390;(blanco);NIEUW;Akoestische tape;Bande acoustique;(blanco);(blanco);(blanco);(blanco);Akoestische tape;Bande acoustique;--;(blanco);(blanco);(blanco);(blanco);(blanco);;(blanco);6,00;30;5200;(blanco);(blanco);(blanco);;(blanco);(blanco);(blanco);(blanco);(blanco);(blanco);(blanco);(blanco);(blanco);(blanco);RL;5413218562256;RL;68091100;;;;;http://www.gyproc.be/downloadpib?PIB=G109390&TYPE=IMG;
G120995;(blanco);NIEUW;Schroefpluggen;Chevilles;(blanco);(blanco);(blanco);(blanco);Schroefpluggen;Chevilles;--;(blanco);(blanco);(blanco);(blanco);(blanco);;(blanco);;(blanco);;(blanco);(blanco);(blanco);(blanco);(blanco);(blanco);(blanco);(blanco);(blanco);(blanco);(blanco);(blanco);(blanco);(blanco);BOX;5413218563109;BOX;73170090;;;;;http://www.gyproc.be/downloadpib?PIB=G120995&TYPE=IMG;
G120993;(blanco);NIEUW;Wandplug enkele beplating;Chevilles pour cloison revêtement simple;(blanco);(blanco);(blanco);(blanco);Wandplug enkele beplating;Chevilles pour cloison revêtement simple;--;(blanco);(blanco);(blanco);(blanco);(blanco);;(blanco);;(blanco);;(blanco);(blanco);(blanco);(blanco);(blanco);(blanco);(blanco);(blanco);(blanco);(blanco);(blanco);(blanco);(blanco);(blanco);BOX;5413218563123;BOX;73181300;;;;;http://www.gyproc.be/downloadpib?PIB=G120993&TYPE=IMG;
G120994;(blanco);NIEUW;Wandplug dubbele beplating;Chevilles pour cloison revêtement double;(blanco);(blanco);(blanco);(blanco);Wandplug dubbele beplating;Chevilles pour cloison revêtement double;--;(blanco);(blanco);(blanco);(blanco);(blanco);;(blanco);;(blanco);;(blanco);(blanco);(blanco);(blanco);(blanco);(blanco);(blanco);(blanco);(blanco);(blanco);(blanco);(blanco);(blanco);(blanco);BOX;5413218567794;BOX;73181300;;;;;http://www.gyproc.be/downloadpib?PIB=G120994&TYPE=IMG;
G120996;(blanco);NIEUW;Plafondplug;Chevilles pour plafond;(blanco);(blanco);(blanco);(blanco);Plafondplug;Chevilles pour plafond;--;(blanco);(blanco);(blanco);(blanco);(blanco);;(blanco);;(blanco);;(blanco);(blanco);(blanco);(blanco);(blanco);(blanco);(blanco);(blanco);(blanco);(blanco);(blanco);(blanco);(blanco);(blanco);BOX;5413218563116;BOX;73181300;;;;;http://www.gyproc.be/downloadpib?PIB=G120996&TYPE=IMG;
G109393;(blanco);NIEUW;Zelfklevende voegband;Bande d'armature autocollante;(blanco);(blanco);(blanco);(blanco);Zelfklevende voegband;Bande d'armature autocollante;NBN EN 13963:2014;--;voegband voor gipsplaten;bande de jointoiement pour plaque de plâtre;;;;(blanco);(blanco);50;30000;(blanco);(blanco);(blanco);(blanco);(blanco);(blanco);(blanco);(blanco);(blanco);(blanco);(blanco);(blanco);(blanco);(blanco);RL;5413218562225;RL;70191910;http://www.gyproc.be/downloaddop?DOP=SG_GY_2013_D1DFD05D003D001_NL.pdf;http://www.gyproc.be/downloaddop?DOP=SG_GY_2013_D1DFD05D003D001_FR.pdf;;;http://www.gyproc.be/downloadpib?PIB=G109393&TYPE=IMG;
G130319;(blanco);NIEUW;ABA-Voegband Hydro;Bande d'armature ABA Hydro;(blanco);(blanco);(blanco);(blanco);ABA-Voegband Hydro;Bande d'armature ABA Hydro;NBN EN 13963:2014;--;voegband voor gipsplaten;bande de jointoiement pour plaque de plâtre;;;;(blanco);(blanco);50;30000;(blanco);(blanco);(blanco);(blanco);(blanco);(blanco);(blanco);(blanco);(blanco);(blanco);(blanco);(blanco);(blanco);(blanco);RL;5413218564373;RL;70191910;http://www.gyproc.be/downloaddop?DOP=SG_GY_2013_D1DFD05D003D001_NL.pdf;http://www.gyproc.be/downloaddop?DOP=SG_GY_2013_D1DFD05D003D001_FR.pdf;;;http://www.gyproc.be/downloadpib?PIB=G130319&TYPE=IMG;
G111229;(blanco);NIEUW;Voegband voor binnenhoeken;Bande d'armature pour angles rentrants;(blanco);(blanco);(blanco);(blanco);Voegband voor binnenhoeken;Bande d'armature pour angles rentrants;NBN EN 13963:2014;--;voegband voor gipsplaten;bande de jointoiement pour plaque de plâtre;;;;(blanco);(blanco);50;22000;(blanco);(blanco);(blanco);(blanco);(blanco);(blanco);(blanco);(blanco);(blanco);(blanco);(blanco);(blanco);(blanco);(blanco);ST;5413218562232;ST;48239095;http://www.gyproc.be/downloaddop?DOP=SG_GY_2013_D1DFD05D003D001_NL.pdf;http://www.gyproc.be/downloaddop?DOP=SG_GY_2013_D1DFD05D003D001_FR.pdf;;;http://www.gyproc.be/downloadpib?PIB=G111229&TYPE=IMG;
